Term: 防控,Freq: 173,TF: 0.012943288942091876,IDF: 0.6842467475153123,TF × IDF: 0.008856403360777273
Term: 两百多,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 三百多,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 祖孙三代,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 耽误,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 上学,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 接种率,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 第二年,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 采购计划,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 热情高涨,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 高新区,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 已登记,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 迟迟,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 王小蒙,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 出自,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 许可证,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 证件,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 另行通知,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 头版,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 速递,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 01.01,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 昨晚,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 期待,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 2014,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 迎新年,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 精心,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 照片,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 引人关注,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 顶级,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 舞美,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 真唱,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 联盟,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 超强,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 阵容,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 再度,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 走心,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 荣登,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 王者,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 斩获,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 收视率,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 冠军,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 网友,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 开启,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 零差评,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 膜拜,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 比心,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 单方面,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 经典,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 不错,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 精彩,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 聊天,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 必备,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 经纬,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 冻猪肉,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 进口关税,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 税率,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 降至,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 免签,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 马来西亚,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 新药,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 行列,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 一大,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 波新规,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 哪条,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 最得,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 一睹为快,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 第三个,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 告别,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 夜晚,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 象征,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 庆贺,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 美食,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 好运,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 烟花,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 套路,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 玩出,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 新花样,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 绚丽多彩,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 烟火,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 照亮,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 悉尼港,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 上空,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 庆祝,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 序幕,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 红星,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 元旦,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 女孩,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 74,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 男孩,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 杀害,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 犯罪,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 监护人,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 民事诉讼,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 提起,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 诉讼,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 暂定,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 河北,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 唐山涉,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 职务侵占罪,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 行贿罪,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 周广华,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 羁押,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 515,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 天后,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 身亡,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 热议,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 唐山,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 调查结果,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 称系,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 不愿,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 唐山市,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 因周,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 广华不愿,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 病历,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 标注,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 多牛,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 互动,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 传媒,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 股份,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 全新,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 时代,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 同学,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 核心,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 抖音,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 睡前,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 必刷,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 微博微信,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 校园,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 青春,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 回忆,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 回归,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 开心,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 农场,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 点名,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 接力,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 非主流,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 日志,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 俄罗斯,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 印古什,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 遇袭,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 傍晚,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 三名,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 袭击者,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 驾车,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 一处,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 自动武器,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 开枪,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 枪战,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 枪手,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 受伤,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 民调,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: Gallup,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 并列第一,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 美媒,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 这项,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 屈居,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 追平,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 两人,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 并列,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 男性,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 美媒称,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 第十二次,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 英国,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 脱欧,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 揪心,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 金特会,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 僵局,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 惋惜,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 死者,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 哀悼,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 牵动,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 欢庆,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 二战,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 75,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 周年,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 喝彩,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 注目,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 大选,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 接诊,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 搜索,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 胸片,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 双肺,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 浸润性,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 病灶,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 追踪调查,Freq: 1,TF: 7.481669908723627e-05,IDF: 2.0064660422492313,TF × IDF: 0.00015011716611171863
Term: 最严,Freq: 1,TF: 7.481669908723627e-05,IDF: 1.8303747831935504,TF × IDF: 0.00013694259937105719
Term: 天河,Freq: 1,TF: 7.481669908723627e-05,IDF: 1.8303747831935504,TF × IDF: 0.00013694259937105719
Term: 开放,Freq: 1,TF: 7.481669908723627e-05,IDF: 1.8303747831935504,TF × IDF: 0.00013694259937105719
Term: 问号,Freq: 1,TF: 7.481669908723627e-05,IDF: 1.8303747831935504,TF × IDF: 0.00013694259937105719
Term: 中超,Freq: 1,TF: 7.481669908723627e-05,IDF: 1.8303747831935504,TF × IDF: 0.00013694259937105719
Term: 贵州,Freq: 1,TF: 7.481669908723627e-05,IDF: 1.8303747831935504,TF × IDF: 0.00013694259937105719
Term: 多彩,Freq: 1,TF: 7.481669908723627e-05,IDF: 1.8303747831935504,TF × IDF: 0.00013694259937105719
Term: 日至,Freq: 1,TF: 7.481669908723627e-05,IDF: 1.8303747831935504,TF × IDF: 0.00013694259937105719
Term: MF,Freq: 1,TF: 7.481669908723627e-05,IDF: 1.8303747831935504,TF × IDF: 0.00013694259937105719
Term: 更实,Freq: 1,TF: 7.481669908723627e-05,IDF: 1.8303747831935504,TF × IDF: 0.00013694259937105719
Term: 坚定,Freq: 1,TF: 7.481669908723627e-05,IDF: 1.8303747831935504,TF × IDF: 0.00013694259937105719
Term: 出席,Freq: 1,TF: 7.481669908723627e-05,IDF: 1.8303747831935504,TF × IDF: 0.00013694259937105719
Term: 主义,Freq: 1,TF: 7.481669908723627e-05,IDF: 1.8303747831935504,TF × IDF: 0.00013694259937105719
Term: 教授,Freq: 1,TF: 7.481669908723627e-05,IDF: 1.8303747831935504,TF × IDF: 0.00013694259937105719
Term: 中有,Freq: 1,TF: 7.481669908723627e-05,IDF: 1.8303747831935504,TF × IDF: 0.00013694259937105719
Term: 不收,Freq: 1,TF: 7.481669908723627e-05,IDF: 1.8303747831935504,TF × IDF: 0.00013694259937105719
