Term: 加油,Count: 1394,TF: 0.02308635,IDF: 1.20474114,TF × IDF: 0.02781307
Term: 点开,Count: 8,TF: 0.00013248,IDF: 2.84489118,TF × IDF: 0.00037691
Term: 烂,Count: 8,TF: 0.00013248,IDF: 3.32201243,TF × IDF: 0.00044013
Term: 娃,Count: 8,TF: 0.00013248,IDF: 3.32201243,TF × IDF: 0.00044013
Term: 研制,Count: 8,TF: 0.00013248,IDF: 3.32201243,TF × IDF: 0.00044013
Term: 家中,Count: 8,TF: 0.00013248,IDF: 3.32201243,TF × IDF: 0.00044013
Term: 人性化,Count: 8,TF: 0.00013248,IDF: 3.32201243,TF × IDF: 0.00044013
Term: 力度,Count: 8,TF: 0.00013248,IDF: 3.32201243,TF × IDF: 0.00044013
Term: 🐮,Count: 8,TF: 0.00013248,IDF: 3.32201243,TF × IDF: 0.00044013
Term: 军队,Count: 8,TF: 0.00013248,IDF: 3.32201243,TF × IDF: 0.00044013
Term: 经典,Count: 8,TF: 0.00013248,IDF: 3.32201243,TF × IDF: 0.00044013
Term: 原谅,Count: 8,TF: 0.00013248,IDF: 3.32201243,TF × IDF: 0.00044013
Term: 泪,Count: 8,TF: 0.00013248,IDF: 2.71995244,TF × IDF: 0.00036036
Term: 居家,Count: 8,TF: 0.00013248,IDF: 3.02098244,TF × IDF: 0.00040024
Term: 家园,Count: 8,TF: 0.00013248,IDF: 3.32201243,TF × IDF: 0.00044013
Term: 不太,Count: 8,TF: 0.00013248,IDF: 3.02098244,TF × IDF: 0.00040024
Term: 数,Count: 8,TF: 0.00013248,IDF: 1.75381071,TF × IDF: 0.00023236
Term: 发达国家,Count: 8,TF: 0.00013248,IDF: 3.32201243,TF × IDF: 0.00044013
Term: 八方支援,Count: 8,TF: 0.00013248,IDF: 3.32201243,TF × IDF: 0.00044013
Term: 不知,Count: 8,TF: 0.00013248,IDF: 2.04325883,TF × IDF: 0.00027071
Term: 懵,Count: 8,TF: 0.00013248,IDF: 3.32201243,TF × IDF: 0.00044013
Term: 教训,Count: 8,TF: 0.00013248,IDF: 3.32201243,TF × IDF: 0.00044013
Term: 石油,Count: 8,TF: 0.00013248,IDF: 3.32201243,TF × IDF: 0.00044013
Term: 失败,Count: 8,TF: 0.00013248,IDF: 3.32201243,TF × IDF: 0.00044013
Term: 会员,Count: 8,TF: 0.00013248,IDF: 3.32201243,TF × IDF: 0.00044013
Term: 操心,Count: 8,TF: 0.00013248,IDF: 3.32201243,TF × IDF: 0.00044013
Term: 处,Count: 8,TF: 0.00013248,IDF: 1.99979314,TF × IDF: 0.00026495
Term: 出生,Count: 8,TF: 0.00013248,IDF: 3.32201243,TF × IDF: 0.00044013
Term: 危难,Count: 8,TF: 0.00013248,IDF: 3.32201243,TF × IDF: 0.00044013
Term: 不合理,Count: 8,TF: 0.00013248,IDF: 3.32201243,TF × IDF: 0.00044013
Term: 买买,Count: 8,TF: 0.00013248,IDF: 3.32201243,TF × IDF: 0.00044013
Term: 一会,Count: 8,TF: 0.00013248,IDF: 3.02098244,TF × IDF: 0.00040024
Term: 疼,Count: 8,TF: 0.00013248,IDF: 3.02098244,TF × IDF: 0.00040024
Term: 错误,Count: 8,TF: 0.00013248,IDF: 3.32201243,TF × IDF: 0.00044013
Term: 🐸,Count: 8,TF: 0.00013248,IDF: 3.32201243,TF × IDF: 0.00044013
Term: 健康长寿,Count: 8,TF: 0.00013248,IDF: 3.32201243,TF × IDF: 0.00044013
Term: 瞎操心,Count: 8,TF: 0.00013248,IDF: 3.32201243,TF × IDF: 0.00044013
Term: 例是,Count: 8,TF: 0.00013248,IDF: 3.02098244,TF × IDF: 0.00040024
Term: 万到,Count: 8,TF: 0.00013248,IDF: 3.32201243,TF × IDF: 0.00044013
Term: 损失,Count: 8,TF: 0.00013248,IDF: 3.32201243,TF × IDF: 0.00044013
Term: 上演,Count: 8,TF: 0.00013248,IDF: 3.32201243,TF × IDF: 0.00044013
Term: 追,Count: 8,TF: 0.00013248,IDF: 2.84489118,TF × IDF: 0.00037691
Term: 儿童,Count: 8,TF: 0.00013248,IDF: 3.32201243,TF × IDF: 0.00044013
Term: 乐观,Count: 8,TF: 0.00013248,IDF: 3.32201243,TF × IDF: 0.00044013
Term: 自信,Count: 8,TF: 0.00013248,IDF: 3.32201243,TF × IDF: 0.00044013
Term: 一根,Count: 8,TF: 0.00013248,IDF: 3.32201243,TF × IDF: 0.00044013
Term: 务工人员,Count: 8,TF: 0.00013248,IDF: 3.32201243,TF × IDF: 0.00044013
Term: 无所谓,Count: 8,TF: 0.00013248,IDF: 3.32201243,TF × IDF: 0.00044013
Term: 一步,Count: 8,TF: 0.00013248,IDF: 3.02098244,TF × IDF: 0.00040024
Term: 平凡人,Count: 8,TF: 0.00013248,IDF: 3.32201243,TF × IDF: 0.00044013
Term: 翻译,Count: 8,TF: 0.00013248,IDF: 3.02098244,TF × IDF: 0.00040024
Term: 交,Count: 8,TF: 0.00013248,IDF: 1.99979314,TF × IDF: 0.00026495
Term: 还敢,Count: 8,TF: 0.00013248,IDF: 3.02098244,TF × IDF: 0.00040024
Term: 气息,Count: 8,TF: 0.00013248,IDF: 3.32201243,TF × IDF: 0.00044013
Term: 保住,Count: 8,TF: 0.00013248,IDF: 3.32201243,TF × IDF: 0.00044013
Term: 最贵,Count: 8,TF: 0.00013248,IDF: 3.32201243,TF × IDF: 0.00044013
Term: 病床,Count: 8,TF: 0.00013248,IDF: 3.32201243,TF × IDF: 0.00044013
Term: 大片,Count: 8,TF: 0.00013248,IDF: 3.32201243,TF × IDF: 0.00044013
Term: 情感,Count: 8,TF: 0.00013248,IDF: 3.32201243,TF × IDF: 0.00044013
Term: 庆幸,Count: 8,TF: 0.00013248,IDF: 3.32201243,TF × IDF: 0.00044013
Term: 胡思乱想,Count: 8,TF: 0.00013248,IDF: 3.32201243,TF × IDF: 0.00044013
Term: 定格,Count: 8,TF: 0.00013248,IDF: 3.32201243,TF × IDF: 0.00044013
Term: 年份,Count: 8,TF: 0.00013248,IDF: 3.32201243,TF × IDF: 0.00044013
Term: 牢记于心,Count: 8,TF: 0.00013248,IDF: 3.32201243,TF × IDF: 0.00044013
Term: 说起,Count: 8,TF: 0.00013248,IDF: 3.32201243,TF × IDF: 0.00044013
Term: 提及,Count: 8,TF: 0.00013248,IDF: 3.32201243,TF × IDF: 0.00044013
Term: 十二,Count: 8,TF: 0.00013248,IDF: 3.02098244,TF × IDF: 0.00040024
Term: 美政府,Count: 8,TF: 0.00013248,IDF: 3.32201243,TF × IDF: 0.00044013
Term: 一半,Count: 8,TF: 0.00013248,IDF: 3.32201243,TF × IDF: 0.00044013
Term: 躲,Count: 8,TF: 0.00013248,IDF: 3.32201243,TF × IDF: 0.00044013
Term: 吴倩,Count: 8,TF: 0.00013248,IDF: 3.32201243,TF × IDF: 0.00044013
Term: 保重,Count: 8,TF: 0.00013248,IDF: 3.32201243,TF × IDF: 0.00044013
Term: 悲痛,Count: 8,TF: 0.00013248,IDF: 3.32201243,TF × IDF: 0.00044013
Term: 主持人,Count: 8,TF: 0.00013248,IDF: 3.32201243,TF × IDF: 0.00044013
Term: 此刻,Count: 8,TF: 0.00013248,IDF: 3.32201243,TF × IDF: 0.00044013
Term: 欺负,Count: 8,TF: 0.00013248,IDF: 3.32201243,TF × IDF: 0.00044013
Term: 留学,Count: 8,TF: 0.00013248,IDF: 3.02098244,TF × IDF: 0.00040024
Term: 酒店,Count: 8,TF: 0.00013248,IDF: 3.32201243,TF × IDF: 0.00044013
Term: 去世,Count: 8,TF: 0.00013248,IDF: 3.32201243,TF × IDF: 0.00044013
Term: 应有,Count: 8,TF: 0.00013248,IDF: 3.02098244,TF × IDF: 0.00040024
Term: 男人,Count: 8,TF: 0.00013248,IDF: 3.32201243,TF × IDF: 0.00044013
Term: ＂,Count: 8,TF: 0.00013248,IDF: 3.32201243,TF × IDF: 0.00044013
Term: 驻,Count: 8,TF: 0.00013248,IDF: 2.84489118,TF × IDF: 0.00037691
Term: 三天,Count: 8,TF: 0.00013248,IDF: 3.32201243,TF × IDF: 0.00044013
Term: 呆在家里,Count: 8,TF: 0.00013248,IDF: 3.32201243,TF × IDF: 0.00044013
Term: 首相,Count: 8,TF: 0.00013248,IDF: 3.32201243,TF × IDF: 0.00044013
Term: 撒谎,Count: 8,TF: 0.00013248,IDF: 3.32201243,TF × IDF: 0.00044013
Term: 苏醒,Count: 8,TF: 0.00013248,IDF: 3.32201243,TF × IDF: 0.00044013
Term: 时节,Count: 8,TF: 0.00013248,IDF: 3.32201243,TF × IDF: 0.00044013
Term: 高铁,Count: 8,TF: 0.00013248,IDF: 3.32201243,TF × IDF: 0.00044013
Term: 胶州,Count: 8,TF: 0.00013248,IDF: 3.32201243,TF × IDF: 0.00044013
Term: 咬,Count: 8,TF: 0.00013248,IDF: 3.02098244,TF × IDF: 0.00040024
Term: 各省,Count: 8,TF: 0.00013248,IDF: 3.32201243,TF × IDF: 0.00044013
Term: 不分,Count: 8,TF: 0.00013248,IDF: 3.32201243,TF × IDF: 0.00044013
